fr_number,v_id,v_bbox,lp_bbox,lp_bbox_score,lp,lp_score
636,343,1012.6486819350662 596.4239157814579 1374.3952668482825 870.5339195552581,1152.571044921875 785.2633056640625 1238.5799560546875 817.3167724609375,0.5107625722885132,O4O,0.27338747224910726
637,343,1012.5467896774497 598.7136885849212 1375.2452567089185 873.070036258911,1135.01220703125 785.6774291992188 1240.420654296875 819.7132568359375,0.5077165365219116,DJOCL,0.19200730537531846
638,343,1012.37668362594 599.5431907311606 1375.7692322496302 874.0814483552697,1134.9183349609375 785.6776123046875 1240.448486328125 819.7061767578125,0.5061928629875183,DJOL,0.3996877670288086
639,343,1012.0440529907429 601.0226019315709 1376.2911017397312 876.1138913427427,1137.6781005859375 789.3992716471354 1240.6219889322917 821.0723876953125,0,0,0
640,343,1011.7114223555457 602.502013131981 1376.8129712298323 878.1463343302158,1140.4378662109375 793.1209309895834 1240.7954915364583 822.4385986328125,0,0,0
641,343,1011.3787917203485 603.9814243323913 1377.3348407199333 880.1787773176889,1143.1976318359375 796.8425903320312 1240.968994140625 823.8048095703125,0.29184141755104065,0AO7CLX,0.34689549130141506
642,343,1011.1608330170318 604.3010396979909 1377.786449823697 880.9393693409705,1143.1905517578125 796.838134765625 1240.983642578125 823.8069458007812,0.2922224700450897,0AO7CLX,0.34689549130141506
643,343,1011.1090454281203 606.3284022846192 1378.13089927786 883.748024346829,1150.8973388671875 796.9217529296875 1239.073486328125 826.6929931640625,0.30675891041755676,0407CLI,0.3848019987413254
644,343,1011.0036022392028 606.9197496615909 1378.299290840729 884.8922435623074,1150.918212890625 796.9234619140625 1239.104248046875 826.649169921875,0.30710795521736145,0407CLI,0.2857545773379983
645,343,1013.1570904684125 608.2337750952802 1380.5873159137068 887.4603441807667,1142.2310791015625 797.5706176757812 1240.7213134765625 833.3280639648438,0.49831271171569824,D07CL},0.20292526053068813
646,343,1011.8705576324155 608.5449175134977 1379.8227196149805 888.3466790484094,1142.19921875 797.5700073242188 1240.7791748046875 833.3176879882812,0.4974832832813263,D07CL},0.20292526053068813
647,343,1013.7193712830158 609.4015496971142 1381.7785071412522 889.9346620896849,1144.554443359375 798.8529663085938 1239.4759521484375 835.5394287109375,0.42712506651878357,DOZCL,0.2115649011074281
648,343,1014.4198535379078 609.5638390906008 1382.582159397969 890.6344251619423,1144.504150390625 798.8461303710938 1239.469970703125 835.5462646484375,0.42803889513015747,DOZCL,0.2115649011074281
649,343,1014.4074985895356 610.9277981097798 1382.9130562871871 892.2466471697251,1144.022705078125 800.509765625 1242.831298828125 836.6387939453125,0.5267288684844971,[PC,0.15948450584417334
650,343,1014.3110203395186 611.3520859991614 1383.0307025558086 892.8548596773456,1143.97509765625 800.5148315429688 1242.873779296875 836.6602783203125,0.526762843132019,[PL,0.2814093000907316
651,343,1015.0562794400589 613.5352752734716 1384.034812779661 894.7766484225303,1148.9803466796875 806.057373046875 1244.0565185546875 839.8865966796875,0.5794305801391602,DO7CL),0.3346709834651701
652,343,1015.2598728072046 614.3450532037691 1384.399302147661 895.3974689112517,1149.028076171875 806.0591430664062 1244.0469970703125 839.884521484375,0.5791364908218384,0O7CLI,0.5752405778008542
653,343,1014.9140468958262 615.4363856048192 1384.8351638664376 896.1791698973493,1140.7525634765625 806.2494506835938 1244.8043212890625 840.3135986328125,0.5569731593132019,D@ZCLX,0.06786840166332542
654,343,1014.709784384691 615.8629269549492 1385.1385146936163 896.3801092010865,1140.7498779296875 806.2412719726562 1244.8272705078125 840.3110961914062,0.5565415024757385,D@ZCLX,0.06786840166332542
655,343,1012.6186187024265 619.8646534368082 1384.8562925257247 900.0811178679375,1149.5670166015625 809.3759765625 1243.3251953125 846.3562622070312,0.37830454111099243,PPQ,0.19289271859838233
656,343,1011.4482189435707 621.4134420524177 1384.9188175359036 901.4427019458063,1149.549072265625 809.3753051757812 1243.3577880859375 846.3138427734375,0.3783671259880066,DPFC,0.2357233613729477
657,343,1010.4849239598732 623.9513318275208 1385.4051605814714 904.6034961894934,1143.2034912109375 811.9745483398438 1245.0966796875 851.4596557617188,0.47608962655067444,[OC,0.3023391284212647
658,343,1009.7995661898032 624.7632560735391 1385.8001811084473 905.83330485314,1143.2618408203125 811.9508666992188 1245.2003173828125 851.4616088867188,0.47640588879585266,[OC,0.3416108701590675
659,343,1009.8578045407454 625.7551404691105 1386.316218818097 907.222360434956,1144.70703125 818.5989990234375 1245.677978515625 850.6862182617188,0.4912239611148834,(ONC,0.12031497806310654
660,343,1009.7796744023999 625.9965709952695 1386.5985538116247 907.7245802126503,1144.5831298828125 818.540771484375 1245.5062255859375 850.732177734375,0.4892367124557495,MOCLX,0.4809971844470709
661,343,1010.2100549456969 628.2017107394597 1386.9515965013175 910.3130819821367,1146.58056640625 817.1370239257812 1243.7344970703125 855.7185668945312,0.5286814570426941,DOZCLX,0.5898828446000902
662,343,1010.3655270358804 628.9308461007693 1387.057881176182 911.3262025807994,1146.498046875 817.1719360351562 1243.8011474609375 855.7261352539062,0.5291939973831177,DOZCLX,0.5655102949500768
663,343,1010.9702940402171 631.4409639225486 1387.8549546768322 914.2637248660438,1147.409912109375 823.3714599609375 1244.6673583984375 857.927978515625,0.564302384853363,[ZCLI,0.18260375358537545
664,343,1011.2504173040184 632.2447149634481 1388.2694016717128 915.3854682472233,1147.4599609375 823.3419799804688 1244.619384765625 857.9157104492188,0.5646845698356628,DAOZCLA,0.09156832825735267
665,343,1011.6218796675284 633.7450409219066 1388.4782990476274 917.1465253902759,1148.0128173828125 822.897705078125 1241.2384033203125 857.1392211914062,0.5739936828613281,MAOCL),0.2055176886167338
666,343,1011.7309593157697 634.2113836772223 1388.4603111348492 917.8135608605962,1147.9761962890625 822.889892578125 1241.2183837890625 857.13330078125,0.5741627812385559,DAO7CL),0.21895875050082889
667,343,1011.8755320574006 635.7624171759081 1388.8867389071727 919.9895455288971,1151.2000732421875 824.2058715820312 1251.225341796875 860.8955688476562,0.5811817049980164,0O7LI,0.1529140248844927
668,343,1011.9110123667238 636.2019893918373 1389.0989485220389 920.9014582553782,1151.2236328125 824.2109985351562 1251.1876220703125 860.8956909179688,0.5811807513237,0O7CLI,0.1961406468164093
669,343,1011.6478178720192 637.6943057062642 1388.8331847024344 923.1201624993748,1148.38427734375 827.8848266601562 1239.2254638671875 863.1875610351562,0.5185971260070801,DO7CL,0.299418023721367
670,343,1011.539820629943 638.0988789868138 1388.7085250001594 924.0469635996851,1148.3197021484375 827.8680419921875 1239.2481689453125 863.1972045898438,0.5189782977104187,DO7CL,0.299418023721367
671,343,1011.26143467666 639.2205616202783 1388.713684391485 925.9975922024142,1149.1533203125 832.3741455078125 1253.899658203125 866.876708984375,0.3899933993816376,@OQ,0.12335272737994628
672,343,1011.0579393137959 639.4991060609236 1388.7407751801657 926.9096875451801,1149.127197265625 832.3671264648438 1253.9010009765625 866.9195556640625,0.391237735748291,@OQ,0.12335272737994628
673,343,1011.7407959399193 641.5645573384232 1389.183244393345 929.6115605062204,1149.78662109375 832.9501953125 1240.873291015625 868.3270263671875,0.47188887000083923,DAOCL,0.5299948299962887
674,343,1012.0887997443228 642.2114796217795 1389.340827107084 930.7077236911773,1149.72216796875 832.9783325195312 1240.87548828125 868.398193359375,0.4711122512817383,DAOCL,0.5299948299962887
675,343,1011.9675461061606 643.94328208516 1390.323768388354 932.7615517629447,1148.179443359375 838.2520751953125 1255.3790283203125 873.0713500976562,0.5256786942481995,DOTLLX,0.3317125406185464
676,343,1011.7439139109248 644.5335108675598 1390.852903158841 933.5979555912298,1148.1483154296875 838.2493896484375 1255.3760986328125 873.0774536132812,0.5261573195457458,DOTLLX,0.31351345733941793
677,343,1011.021093053667 645.8526887629595 1391.7502556600618 935.7459232461703,1144.96875 837.1880493164062 1244.501220703125 875.0296630859375,0.48507827520370483,DADTCL),0.4831337703765698
678,343,1010.4327502427248 646.1556653527022 1392.4051013150909 936.6401530853296,1144.9425048828125 837.1903686523438 1244.5447998046875 875.061279296875,0.4853653907775879,DADTCL),0.4831337703765698
679,343,1011.1216885736959 647.6843529350854 1394.0864249750987 939.0249723928068,1151.3975830078125 842.0813598632812 1247.889892578125 877.096923828125,0.5480955839157104,[@AOTCC,0.22222781446278703
680,343,1011.2146834508883 648.0479743490757 1394.9154113557381 939.9807792162824,1151.414794921875 842.0825805664062 1247.861083984375 877.0888061523438,0.5481891632080078,[@AOTCC,0.23707334434443966
681,343,1011.2120104314932 650.4110468998797 1395.6606154420824 944.4426370021818,1151.8924560546875 842.5040283203125 1242.3046875 879.8329467773438,0.5144591331481934,@AOTCC,0.47277054214759345
682,343,1011.1308047610919 650.9097657741993 1396.1229163614898 946.4821689896344,1151.8704833984375 842.4988403320312 1242.2999267578125 879.8362426757812,0.5142402052879333,@AOTCC,0.47277054214759345
683,343,1010.2757189361081 651.105627825127 1396.4243152146792 947.9147947920634,1153.0679931640625 846.321044921875 1251.2462158203125 881.3323974609375,0.6044755578041077,(AOCLY,0.126670176360793
684,343,1009.6597603359701 650.9070733396974 1396.6903006743396 948.6105805265271,1153.049560546875 846.32275390625 1251.2396240234375 881.3341064453125,0.6042965650558472,(AOCLY,0.126670176360793
685,343,1008.6807708548563 651.4901171592771 1396.4605834498993 950.1951235273282,1150.0902099609375 848.2568969726562 1244.9111328125 884.04931640625,0.47384554147720337,@OZC,0.4443325400352478
686,343,1008.1979377421337 651.4955189025168 1396.493907808567 950.9399065442212,1150.1253662109375 848.1895751953125 1244.846923828125 884.0148315429688,0.47383779287338257,@OZC,0.43195870518684387
687,343,1008.5775385290711 652.2199319785321 1397.5308600848552 952.1176205374098,1150.6607666015625 858.6862182617188 1260.516357421875 889.106201171875,0.39708438515663147,OC,0.6359430716035332
688,343,1008.6178064536008 652.3748957410669 1397.9894332163585 952.605893338231,1150.5921630859375 858.6796264648438 1260.5528564453125 889.0911865234375,0.3970237076282501,OC,0.5091539394518702
689,343,1008.753750487647 652.7026143071589 1398.6937619314688 953.2331483107428,1155.4150390625 856.9511108398438 1251.5867919921875 889.498779296875,0.32791900634765625,DOJCLY,0.25900860386126245
690,343,1008.6608200553617 652.7108857020874 1399.0758548101096 953.4565976466797,1155.3974609375 856.9339599609375 1251.6231689453125 889.5009155273438,0.3285326063632965,DOJCLY,0.25900860386126245
691,343,1009.783909733491 653.9414281090129 1398.9674547439154 954.1356319060843,1150.8671875 859.4181518554688 1258.975341796875 888.7306518554688,0.4662567377090454,DDZCLY,0.11757380857691375
692,343,1010.3828752146834 654.4924825623248 1398.5992389167566 954.2944256756489,1150.8597412109375 859.4408569335938 1258.782470703125 888.5814819335938,0.4683681130409241,DAOZCLX,0.12774664552120085
693,343,1011.238940027553 656.7495272582526 1400.3532353249432 956.2102211110728,1150.873046875 861.0532836914062 1259.1051025390625 898.5211181640625,0.5708028674125671,DAD7CLI,0.38661394238677654
694,343,1011.3912585291233 657.680387568399 1401.1339909472342 956.8813677588842,1150.862548828125 861.0416870117188 1259.1083984375 898.5257568359375,0.5711767673492432,DAD7CLI,0.6391060684340619
695,343,1013.2378842463389 659.2110270607109 1403.1434715316614 958.1029383960367,1150.397216796875 863.3494873046875 1252.2547607421875 898.564208984375,0.5262627601623535,DAPCLX,0.37330063192997637
696,343,1014.0460536506681 659.7991509864939 1403.9690081424064 958.4512013421734,1150.3853759765625 863.340576171875 1252.2894287109375 898.5673217773438,0.5261936783790588,DAPCLX,0.37330063192997637
697,343,1014.899489779215 662.4644291483272 1404.5938201456397 961.6922930291695,1155.999267578125 867.0667114257812 1260.0081787109375 902.0602416992188,0.6043227910995483,[LJLA,0.3864177035438065
698,343,1015.1164991796217 663.3161531093424 1404.7210306705442 962.9642175785143,1156.0572509765625 867.03125 1259.9439697265625 902.0504150390625,0.6045202016830444,[LOLA,0.5946625737430256
699,343,1013.6854812781185 666.4618354247207 1403.650860648113 966.673388996526,1154.5079345703125 867.8723754882812 1263.187744140625 906.9082641601562,0.5312162637710571,DAO7CLY,0.5633935801724036
700,343,1013.031592257032 667.4661578794291 1403.2771689191702 968.0847682287579,1154.6221923828125 867.89892578125 1263.12890625 906.9244995117188,0.5304126143455505,DJO,0.3944482112951989
701,343,1013.1944455513735 669.0957233268653 1403.7282921688025 970.0652457555511,1151.9793701171875 873.8809814453125 1265.085693359375 911.769775390625,0.5085936784744263,DD7CLI,0.17242386063443013
702,343,1013.1973461130344 669.617258768264 1403.9461085102814 970.8344333100918,1151.9947509765625 873.9021606445312 1265.0784912109375 911.7744140625,0.5080662369728088,DD7CLI,0.17242386063443013
703,343,1013.2871309387687 671.2321058798118 1404.3894343007344 972.6174168707034,1156.7962646484375 876.5011596679688 1264.8135986328125 918.2617797851562,0.5905455350875854,MOTCLY,0.3387529986464124
704,343,1013.2999284790353 671.7724933435724 1404.6632341432846 973.2927420125333,1156.966552734375 876.5275268554688 1264.788818359375 918.2388305664062,0.5902501940727234,MMOTCLY,0.2726749040301241
705,343,1012.8261949329299 673.6293759716052 1403.8885349138586 975.4583248351769,1149.1180419921875 876.5316162109375 1263.2750244140625 919.1836547851562,0.4955832064151764,@AOZCLZ,0.14606266804572188
706,343,1012.7854525647065 674.2285594474876 1403.6201819427022 976.2705925070089,1149.2115478515625 876.6047973632812 1263.12841796875 919.1836547851562,0.49694639444351196,DAOZCLX,0.16665196142616334
707,343,1012.956301969719 675.095793980138 1404.0158997125886 977.6900845974282,1153.70361328125 880.2944946289062 1263.9385986328125 919.5809326171875,0.48335084319114685,MOZLLX,0.27712193704848914
708,343,1012.9859356947136 675.3048089770336 1404.2185153315977 978.3316802597551,1153.7069091796875 880.2898559570312 1263.9403076171875 919.569580078125,0.4833761751651764,MO?LLX,0.4029492756604617
709,343,1013.4494424330451 677.2391628856187 1404.8385226271598 981.3549783140791,1154.9674072265625 883.3400268554688 1258.8714599609375 920.6619262695312,0.5120366215705872,DOJCLX,0.24362338156441812
710,343,1013.6535892491027 677.7450223722807 1405.1986493694174 982.653299177961,1154.8917236328125 883.3202514648438 1258.918212890625 920.6779174804688,0.5112864971160889,DOJCLX,0.24362338156441812
711,343,1013.4627911448837 679.9289490952021 1406.0878680792903 986.6309734692195,1154.96337890625 887.0842895507812 1263.7457275390625 923.1076049804688,0.595034658908844,@OZCLX,0.13939830990355123
712,343,1013.1174460197883 680.3998613951265 1406.438858957829 988.4069583255447,1154.9481201171875 887.1036376953125 1263.73291015625 923.119384765625,0.5936290621757507,@OZCLX,0.13939830990355123
713,343,1013.8788339942939 681.2245267100302 1407.972410797417 990.567209010884,1155.976318359375 887.31396484375 1264.393798828125 925.630615234375,0.5131031274795532,DOTCLX,0.669701634970402
714,343,1014.0459536692963 681.2757072500096 1408.6806913501157 991.5731021908437,1155.982666015625 887.3080444335938 1264.347412109375 925.6254272460938,0.5131184458732605,DOTCLX,0.669701634970402
